datetime,day of week,product,quantity
2019-09-14 12:06,Sat,americano,1.0
2019-09-14 12:17,Sat,wiener,1.0
2019-09-14 12:17,Sat,pandoro,1.0
2019-09-14 12:17,Sat,pain au chocolat,1.0
2019-09-14 12:17,Sat,tiramisu croissant,1.0
2019-09-14 12:17,Sat,angbutter,1.0
2019-09-14 12:17,Sat,orange pound,1.0
2019-09-15 11:07,Sun,cacao deep,1.0
2019-09-15 11:07,Sun,angbutter,4.0
2019-09-15 11:07,Sun,plain bread,2.0
2019-09-15 11:33,Sun,merinque cookies,1.0
2019-09-15 11:33,Sun,angbutter,2.0
2019-09-15 11:33,Sun,plain bread,1.0
2019-09-15 11:33,Sun,tiramisu croissant,1.0
2019-09-15 11:36,Sun,pain au chocolat,2.0
2019-09-15 11:36,Sun,plain bread,1.0
2019-09-15 11:36,Sun,pandoro,1.0
2019-09-15 11:57,Sun,croissant,1.0
2019-09-15 11:57,Sun,plain bread,1.0
2019-09-15 11:57,Sun,pain au chocolat,2.0
2019-09-15 12:06,Sun,angbutter,1.0
2019-09-15 12:06,Sun,orange pound,1.0
2019-09-15 12:06,Sun,pandoro,1.0
2019-09-15 12:13,Sun,orange pound,1.0
2019-09-15 12:13,Sun,wiener,2.0
2019-09-15 12:13,Sun,tiramisu croissant,1.0
2019-09-15 12:13,Sun,angbutter,2.0
2019-09-15 12:13,Sun,croissant,2.0
2019-09-15 13:08,Sun,angbutter,2.0
2019-09-15 13:08,Sun,orange pound,1.0
2019-09-15 13:34,Sun,angbutter,3.0
2019-09-15 13:34,Sun,croissant,1.0
2019-09-15 13:34,Sun,caffe latte,1.0
2019-09-15 13:38,Sun,wiener,2.0
2019-09-15 13:38,Sun,wiener,1.0
2019-09-15 13:38,Sun,angbutter,1.0
2019-09-15 13:38,Sun,angbutter,1.0
2019-09-15 13:38,Sun,milk tea,1.0
2019-09-15 13:38,Sun,almond croissant,1.0
2019-09-15 13:38,Sun,croissant,2.0
2019-09-15 13:38,Sun,plain bread,1.0
2019-09-15 14:54,Sun,angbutter,1.0
2019-09-15 14:54,Sun,gateau chocolat,1.0
2019-09-15 14:54,Sun,tiramisu croissant,1.0
2019-09-15 15:28,Sun,orange pound,1.0
2019-09-15 15:28,Sun,angbutter,2.0
2019-09-15 15:28,Sun,merinque cookies,1.0
2019-09-15 15:28,Sun,berry ade,1.0
2019-09-15 15:28,Sun,croissant,2.0
2019-09-15 15:28,Sun,milk tea,2.0
2019-09-15 15:28,Sun,tiramisu croissant,2.0
2019-09-15 15:28,Sun,pandoro,1.0
2019-09-15 15:28,Sun,gateau chocolat,1.0
2019-09-18 11:26,Wed,angbutter,1.0
2019-09-18 11:26,Wed,angbutter,2.0
2019-09-18 11:26,Wed,cacao deep,2.0
2019-09-18 11:26,Wed,wiener,2.0
2019-09-18 11:26,Wed,pain au chocolat,1.0
2019-09-18 11:26,Wed,tiramisu croissant,1.0
2019-09-18 11:32,Wed,americano,1.0
2019-09-18 11:32,Wed,caffe latte,1.0
2019-09-18 11:32,Wed,wiener,1.0
2019-09-18 11:32,Wed,plain bread,1.0
2019-09-18 12:42,Wed,cacao deep,1.0
2019-09-18 12:42,Wed,orange pound,1.0
2019-09-18 12:42,Wed,pain au chocolat,2.0
2019-09-18 14:10,Wed,pandoro,1.0
2019-09-18 14:10,Wed,merinque cookies,1.0
2019-09-18 14:10,Wed,angbutter,1.0
2019-09-18 14:37,Wed,angbutter,1.0
2019-09-18 14:37,Wed,pain au chocolat,1.0
2019-09-18 14:37,Wed,cacao deep,1.0
2019-09-18 14:44,Wed,pandoro,1.0
2019-09-18 14:44,Wed,angbutter,1.0
2019-09-18 14:44,Wed,merinque cookies,1.0
2019-09-18 15:24,Wed,pain au chocolat,2.0
2019-09-18 15:24,Wed,milk tea,1.0
2019-09-18 15:24,Wed,croissant,1.0
2019-09-18 16:42,Wed,americano,1.0
2019-09-18 16:42,Wed,cacao deep,1.0
2019-09-18 16:42,Wed,tiramisu croissant,1.0
2019-09-19 12:23,Thur,orange pound,1.0
2019-09-19 12:23,Thur,almond croissant,1.0
2019-09-19 12:23,Thur,tiramisu croissant,2.0
2019-09-19 12:47,Thur,angbutter,1.0
2019-09-19 12:47,Thur,cacao deep,1.0
2019-09-19 12:47,Thur,tiramisu croissant,1.0
2019-09-19 13:24,Thur,americano,1.0
2019-09-19 13:24,Thur,angbutter,1.0
2019-09-19 13:24,Thur,orange pound,1.0
2019-09-19 13:50,Thur,milk tea,1.0
2019-09-19 13:50,Thur,angbutter,3.0
2019-09-19 14:07,Thur,angbutter,1.0
2019-09-19 14:07,Thur,pandoro,1.0
2019-09-19 14:07,Thur,americano,3.0
2019-09-19 14:15,Thur,angbutter,11.0
2019-09-19 14:15,Thur,cacao deep,2.0
2019-09-19 14:15,Thur,tiramisu croissant,2.0
2019-09-19 15:34,Thur,plain bread,1.0
2019-09-19 15:34,Thur,wiener,2.0
2019-09-19 15:34,Thur,vanila latte,1.0
2019-09-19 15:53,Thur,tiramisu croissant,1.0
2019-09-19 15:53,Thur,angbutter,2.0
2019-09-19 15:53,Thur,plain bread,1.0
2019-09-19 15:53,Thur,pain au chocolat,1.0
2019-09-19 16:04,Thur,americano,1.0
2019-09-19 16:04,Thur,angbutter,2.0
2019-09-19 16:17,Thur,caffe latte,1.0
2019-09-19 16:17,Thur,berry ade,1.0
2019-09-19 16:17,Thur,plain bread,1.0
2019-09-19 16:17,Thur,americano,1.0
2019-09-19 16:17,Thur,milk tea,1.0
2019-09-19 16:27,Thur,orange pound,1.0
2019-09-19 16:27,Thur,plain bread,1.0
2019-09-19 16:27,Thur,pain au chocolat,1.0
2019-09-19 16:27,Thur,cacao deep,1.0
2019-09-19 16:27,Thur,merinque cookies,1.0
2019-09-19 16:27,Thur,croissant,2.0
2019-09-19 16:27,Thur,angbutter,2.0
2019-09-19 16:33,Thur,almond croissant,1.0
2019-09-19 16:33,Thur,pandoro,1.0
2019-09-19 16:33,Thur,jam,1.0
2019-09-19 16:33,Thur,pain au chocolat,1.0
2019-09-20 11:06,Fri,pandoro,1.0
2019-09-20 11:06,Fri,pain au chocolat,2.0
2019-09-20 11:06,Fri,angbutter,4.0
2019-09-20 11:06,Fri,croissant,2.0
2019-09-20 11:32,Fri,angbutter,3.0
2019-09-20 11:48,Fri,plain bread,1.0
2019-09-20 11:48,Fri,angbutter,1.0
2019-09-20 11:48,Fri,tiramisu croissant,2.0
2019-09-20 12:53,Fri,jam,2.0
2019-09-20 12:53,Fri,plain bread,2.0
2019-09-20 12:53,Fri,vanila latte,1.0
2019-09-20 12:53,Fri,tiramisu croissant,1.0
2019-09-20 12:59,Fri,gateau chocolat,1.0
2019-09-20 12:59,Fri,tiramisu croissant,1.0
2019-09-20 12:59,Fri,angbutter,1.0
2019-09-20 13:28,Fri,croissant,1.0
2019-09-20 13:28,Fri,tiramisu croissant,1.0
2019-09-20 13:28,Fri,angbutter,1.0
2019-09-20 13:44,Fri,angbutter,8.0
2019-09-20 14:58,Fri,caffe latte,1.0
2019-09-20 14:58,Fri,angbutter,1.0
2019-09-20 14:58,Fri,plain bread,1.0
2019-09-20 14:58,Fri,croissant,1.0
2019-09-20 16:08,Fri,orange pound,2.0
2019-09-20 16:08,Fri,tiramisu croissant,1.0
2019-09-20 16:08,Fri,wiener,1.0
2019-09-21 11:06,Sat,almond croissant,1.0
2019-09-21 11:06,Sat,wiener,1.0
2019-09-21 11:06,Sat,cacao deep,1.0
2019-09-21 11:06,Sat,angbutter,1.0
2019-09-21 11:08,Sat,wiener,1.0
2019-09-21 11:08,Sat,orange pound,1.0
2019-09-21 11:08,Sat,angbutter,1.0
2019-09-21 11:08,Sat,croissant,3.0
2019-09-21 11:08,Sat,pain au chocolat,3.0
2019-09-21 11:12,Sat,croissant,1.0
2019-09-21 11:12,Sat,jam,1.0
2019-09-21 11:12,Sat,pain au chocolat,1.0
2019-09-21 11:12,Sat,plain bread,1.0
2019-09-21 11:19,Sat,angbutter,1.0
2019-09-21 11:19,Sat,cacao deep,1.0
2019-09-21 11:19,Sat,pandoro,1.0
2019-09-21 11:19,Sat,tiramisu croissant,1.0
2019-09-21 11:19,Sat,gateau chocolat,1.0
2019-09-21 11:22,Sat,angbutter,1.0
2019-09-21 11:22,Sat,wiener,1.0
2019-09-21 11:22,Sat,almond croissant,1.0
2019-09-21 11:22,Sat,tiramisu croissant,1.0
2019-09-21 11:39,Sat,gateau chocolat,1.0
2019-09-21 11:39,Sat,croissant,2.0
2019-09-21 11:39,Sat,pain au chocolat,1.0
2019-09-21 11:39,Sat,angbutter,1.0
2019-09-21 12:01,Sat,croissant,1.0
2019-09-21 12:01,Sat,tiramisu croissant,1.0
2019-09-21 12:01,Sat,pandoro,1.0
2019-09-21 12:01,Sat,wiener,1.0
2019-09-21 12:08,Sat,orange pound,1.0
2019-09-21 12:08,Sat,pandoro,1.0
2019-09-21 12:08,Sat,angbutter,1.0
2019-09-21 12:16,Sat,wiener,1.0
2019-09-21 12:16,Sat,plain bread,1.0
2019-09-21 12:16,Sat,angbutter,2.0
2019-09-21 12:27,Sat,angbutter,2.0
2019-09-21 12:27,Sat,tiramisu croissant,1.0
2019-09-21 12:28,Sat,orange pound,1.0
2019-09-21 12:28,Sat,angbutter,2.0
2019-09-21 12:28,Sat,plain bread,1.0
2019-09-21 12:28,Sat,tiramisu croissant,1.0
2019-09-21 12:28,Sat,jam,1.0
2019-09-21 12:28,Sat,gateau chocolat,1.0
2019-09-21 12:28,Sat,cacao deep,1.0
2019-09-21 12:28,Sat,pandoro,1.0
2019-09-21 13:38,Sat,croissant,1.0
2019-09-21 13:38,Sat,americano,1.0
2019-09-21 13:38,Sat,angbutter,1.0
2019-09-21 13:38,Sat,pandoro,1.0
2019-09-21 13:56,Sat,angbutter,2.0
2019-09-21 13:56,Sat,berry ade,1.0
2019-09-21 13:56,Sat,americano,1.0
2019-09-21 13:56,Sat,cacao deep,1.0
2019-09-21 14:15,Sat,orange pound,1.0
2019-09-21 14:15,Sat,cacao deep,1.0
2019-09-21 14:15,Sat,americano,1.0
2019-09-21 14:15,Sat,angbutter,1.0
2019-09-22 11:09,Sun,croissant,1.0
2019-09-22 11:09,Sun,gateau chocolat,1.0
2019-09-22 11:09,Sun,angbutter,1.0
2019-09-22 11:18,Sun,tiramisu croissant,1.0
2019-09-22 11:18,Sun,angbutter,2.0
2019-09-22 11:18,Sun,gateau chocolat,1.0
2019-09-22 11:18,Sun,plain bread,3.0
2019-09-22 11:18,Sun,wiener,1.0
2019-09-22 11:33,Sun,almond croissant,2.0
2019-09-22 11:33,Sun,croissant,1.0
2019-09-22 11:46,Sun,croissant,2.0
2019-09-22 11:46,Sun,angbutter,2.0
2019-09-22 12:01,Sun,wiener,1.0
2019-09-22 12:01,Sun,angbutter,2.0
2019-09-22 12:05,Sun,almond croissant,1.0
2019-09-22 12:05,Sun,croissant,2.0
2019-09-22 12:05,Sun,pain au chocolat,1.0
2019-09-22 12:06,Sun,wiener,2.0
2019-09-22 12:06,Sun,angbutter,1.0
2019-09-22 12:06,Sun,croissant,2.0
2019-09-22 12:06,Sun,plain bread,1.0
2019-09-22 12:07,Sun,plain bread,1.0
2019-09-22 12:07,Sun,angbutter,2.0
2019-09-22 12:07,Sun,wiener,2.0
2019-09-22 12:07,Sun,pain au chocolat,2.0
2019-09-22 12:07,Sun,croissant,2.0
2019-09-22 12:08,Sun,cacao deep,1.0
2019-09-22 12:08,Sun,croissant,1.0
2019-09-22 12:08,Sun,angbutter,1.0
2019-09-22 12:08,Sun,pain au chocolat,1.0
2019-09-22 12:19,Sun,angbutter,1.0
2019-09-22 12:19,Sun,croissant,1.0
2019-09-22 12:19,Sun,pain au chocolat,4.0
2019-09-22 12:33,Sun,angbutter,1.0
2019-09-22 12:33,Sun,wiener,2.0
2019-09-22 12:33,Sun,plain bread,1.0
2019-09-22 12:51,Sun,angbutter,1.0
2019-09-22 12:51,Sun,plain bread,1.0
2019-09-22 12:51,Sun,tiramisu croissant,1.0
2019-09-22 12:54,Sun,americano,1.0
2019-09-22 12:54,Sun,angbutter,1.0
2019-09-22 12:54,Sun,croissant,3.0
2019-09-22 12:56,Sun,angbutter,2.0
2019-09-22 12:56,Sun,croissant,1.0
2019-09-22 13:01,Sun,orange pound,1.0
2019-09-22 13:01,Sun,pandoro,1.0
2019-09-22 13:01,Sun,tiramisu croissant,2.0
2019-09-23 11:25,Mon,angbutter,1.0
2019-09-23 11:25,Mon,pain au chocolat,1.0
2019-09-23 11:25,Mon,croissant,1.0
2019-09-23 11:25,Mon,wiener,1.0
2019-09-23 12:08,Mon,angbutter,1.0
2019-09-23 12:08,Mon,tiramisu croissant,1.0
2019-09-23 12:08,Mon,caffe latte,1.0
2019-09-23 12:43,Mon,americano,1.0
2019-09-23 12:43,Mon,caffe latte,1.0
2019-09-23 12:43,Mon,tiramisu croissant,1.0
2019-09-23 13:22,Mon,caffe latte,1.0
2019-09-23 13:22,Mon,pain au chocolat,2.0
2019-09-23 13:22,Mon,angbutter,1.0
2019-09-23 13:41,Mon,tiramisu croissant,1.0
2019-09-23 13:41,Mon,orange pound,1.0
2019-09-23 13:41,Mon,cacao deep,1.0
2019-09-23 13:41,Mon,angbutter,2.0
2019-09-23 14:02,Mon,angbutter,3.0
2019-09-23 15:25,Mon,plain bread,1.0
2019-09-23 15:25,Mon,jam,1.0
2019-09-23 15:25,Mon,angbutter,1.0
2019-09-23 15:25,Mon,pain au chocolat,1.0
2019-09-23 15:54,Mon,croissant,4.0
2019-09-23 15:54,Mon,tiramisu croissant,1.0
2019-09-23 16:13,Mon,angbutter,1.0
2019-09-23 16:13,Mon,pain au chocolat,1.0
2019-09-23 16:13,Mon,cacao deep,1.0
2019-09-23 16:13,Mon,orange pound,1.0
2019-09-23 16:13,Mon,plain bread,1.0
2019-09-25 11:05,Wed,plain bread,1.0
2019-09-25 11:05,Wed,angbutter,1.0
2019-09-25 11:05,Wed,tiramisu croissant,1.0
2019-09-25 12:21,Wed,vanila latte,2.0
2019-09-25 12:21,Wed,croissant,2.0
2019-09-25 12:21,Wed,pain au chocolat,1.0
2019-09-25 13:12,Wed,orange pound,1.0
2019-09-25 13:12,Wed,angbutter,9.0
2019-09-25 15:18,Wed,almond croissant,2.0
2019-09-25 15:18,Wed,pain au chocolat,1.0
2019-09-25 15:18,Wed,plain bread,1.0
2019-09-25 15:18,Wed,gateau chocolat,1.0
2019-09-25 15:18,Wed,tiramisu croissant,1.0
2019-09-25 15:39,Wed,pain au chocolat,1.0
2019-09-25 15:39,Wed,angbutter,1.0
2019-09-25 15:39,Wed,plain bread,1.0
2019-09-25 15:39,Wed,cacao deep,1.0
2019-09-25 16:10,Wed,angbutter,1.0
2019-09-25 16:10,Wed,wiener,1.0
2019-09-25 16:10,Wed,americano,2.0
2019-09-26 11:48,Thur,americano,1.0
2019-09-26 11:48,Thur,wiener,2.0
2019-09-26 11:48,Thur,croissant,1.0
2019-09-26 14:23,Thur,vanila latte,1.0
2019-09-26 14:23,Thur,orange pound,2.0
2019-09-26 14:23,Thur,berry ade,1.0
2019-09-26 14:23,Thur,angbutter,1.0
2019-09-26 14:45,Thur,caffe latte,1.0
2019-09-26 14:45,Thur,angbutter,1.0
2019-09-26 14:45,Thur,plain bread,1.0
2019-09-27 12:30,Fri,angbutter,1.0
2019-09-27 12:30,Fri,wiener,2.0
2019-09-27 12:30,Fri,caffe latte,1.0
2019-09-27 12:30,Fri,americano,1.0
2019-09-27 13:07,Fri,orange pound,1.0
2019-09-27 13:07,Fri,vanila latte,1.0
2019-09-27 13:07,Fri,angbutter,1.0
2019-09-27 13:13,Fri,angbutter,3.0
2019-09-27 14:35,Fri,plain bread,1.0
2019-09-27 14:35,Fri,angbutter,2.0
2019-09-27 14:35,Fri,tiramisu croissant,1.0
2019-09-27 14:42,Fri,angbutter,3.0
2019-09-27 15:42,Fri,caffe latte,1.0
2019-09-27 15:42,Fri,plain bread,1.0
2019-09-27 15:42,Fri,angbutter,1.0
2019-09-27 16:12,Fri,angbutter,2.0
2019-09-27 16:12,Fri,wiener,1.0
2019-09-27 16:12,Fri,croissant,3.0
2019-09-27 16:12,Fri,pain au chocolat,2.0
2019-09-27 16:12,Fri,milk tea,1.0
2019-09-28 11:11,Sat,angbutter,4.0
2019-09-28 11:11,Sat,plain bread,1.0
2019-09-28 11:11,Sat,americano,1.0
2019-09-28 11:27,Sat,croissant,1.0
2019-09-28 11:27,Sat,americano,1.0
2019-09-28 11:27,Sat,angbutter,1.0
2019-09-28 12:23,Sat,tiramisu croissant,1.0
2019-09-28 12:23,Sat,pain au chocolat,1.0
2019-09-28 12:23,Sat,plain bread,1.0
2019-09-28 12:23,Sat,pandoro,1.0
2019-09-28 12:27,Sat,pain au chocolat,1.0
2019-09-28 12:27,Sat,plain bread,1.0
2019-09-28 12:27,Sat,vanila latte,1.0
2019-09-28 12:27,Sat,croissant,1.0
2019-09-28 12:27,Sat,angbutter,1.0
2019-09-28 12:37,Sat,americano,1.0
2019-09-28 12:37,Sat,angbutter,1.0
2019-09-28 12:37,Sat,pain au chocolat,1.0
2019-09-28 12:37,Sat,croissant,1.0
2019-09-28 12:41,Sat,pain au chocolat,1.0
2019-09-28 12:41,Sat,plain bread,1.0
2019-09-28 12:41,Sat,croissant,1.0
2019-09-28 12:41,Sat,angbutter,2.0
2019-09-28 12:52,Sat,cacao deep,2.0
2019-09-28 12:52,Sat,croissant,2.0
2019-09-28 12:52,Sat,tiramisu croissant,2.0
2019-09-28 12:52,Sat,angbutter,3.0
2019-09-28 13:36,Sat,angbutter,1.0
2019-09-28 13:36,Sat,pain au chocolat,1.0
2019-09-28 13:36,Sat,caffe latte,1.0
2019-09-28 13:52,Sat,angbutter,1.0
2019-09-28 13:52,Sat,croissant,1.0
2019-09-28 13:52,Sat,gateau chocolat,1.0
2019-09-28 13:52,Sat,tiramisu croissant,1.0
2019-09-28 13:52,Sat,americano,1.0
2019-09-28 13:52,Sat,milk tea,1.0
2019-09-28 14:07,Sat,jam,2.0
2019-09-28 14:07,Sat,angbutter,1.0
2019-09-28 14:07,Sat,vanila latte,1.0
2019-09-28 14:07,Sat,orange pound,1.0
2019-09-28 14:07,Sat,plain bread,2.0
2019-09-28 15:11,Sat,angbutter,2.0
2019-09-28 15:11,Sat,wiener,3.0
2019-09-28 16:01,Sat,angbutter,1.0
2019-09-28 16:01,Sat,pandoro,1.0
2019-09-28 16:01,Sat,americano,1.0
2019-09-28 16:12,Sat,orange pound,1.0
2019-09-28 16:12,Sat,angbutter,1.0
2019-09-28 16:12,Sat,tiramisu croissant,1.0
2019-09-29 11:03,Sun,angbutter,2.0
2019-09-29 11:03,Sun,milk tea,1.0
2019-09-29 11:03,Sun,gateau chocolat,1.0
2019-09-29 11:03,Sun,almond croissant,1.0
2019-09-29 11:06,Sun,angbutter,1.0
2019-09-29 11:06,Sun,wiener,2.0
2019-09-29 11:06,Sun,croissant,1.0
2019-09-29 11:06,Sun,pain au chocolat,1.0
2019-09-29 11:17,Sun,pain au chocolat,1.0
2019-09-29 11:17,Sun,angbutter,1.0
2019-09-29 11:17,Sun,tiramisu croissant,1.0
2019-09-29 11:30,Sun,croissant,1.0
2019-09-29 11:30,Sun,cacao deep,2.0
2019-09-29 11:30,Sun,pain au chocolat,1.0
2019-09-29 11:39,Sun,angbutter,2.0
2019-09-29 11:39,Sun,wiener,1.0
2019-09-29 11:39,Sun,tiramisu croissant,1.0
2019-09-29 11:39,Sun,caffe latte,1.0
2019-09-29 11:49,Sun,croissant,1.0
2019-09-29 11:49,Sun,tiramisu croissant,1.0
2019-09-29 11:49,Sun,wiener,1.0
2019-09-29 11:49,Sun,angbutter,1.0
2019-09-29 12:00,Sun,orange pound,1.0
2019-09-29 12:00,Sun,angbutter,1.0
2019-09-29 12:00,Sun,croissant,1.0
2019-09-29 12:13,Sun,pandoro,1.0
2019-09-29 12:13,Sun,angbutter,1.0
2019-09-29 12:13,Sun,pain au chocolat,1.0
2019-09-29 12:13,Sun,milk tea,1.0
2019-09-29 12:13,Sun,vanila latte,1.0
2019-09-29 13:50,Sun,angbutter,1.0
2019-09-29 13:50,Sun,americano,1.0
2019-09-29 13:50,Sun,pain au chocolat,1.0
2019-09-29 13:59,Sun,jam,1.0
2019-09-29 13:59,Sun,angbutter,1.0
2019-09-29 13:59,Sun,plain bread,1.0
2019-09-29 13:59,Sun,croissant,1.0
2019-09-29 14:02,Sun,vanila latte,1.0
2019-09-29 14:02,Sun,orange pound,2.0
2019-09-29 14:02,Sun,angbutter,3.0
2019-09-29 15:05,Sun,angbutter,1.0
2019-09-29 15:05,Sun,gateau chocolat,1.0
2019-09-29 15:05,Sun,tiramisu croissant,1.0
2019-09-29 15:05,Sun,orange pound,1.0
2019-09-29 15:22,Sun,pain au chocolat,3.0
2019-09-29 15:22,Sun,angbutter,1.0
2019-09-29 15:22,Sun,croissant,3.0
2019-09-29 15:31,Sun,cacao deep,1.0
2019-09-29 15:31,Sun,merinque cookies,1.0
2019-09-29 15:31,Sun,angbutter,1.0
2019-09-30 12:35,Mon,angbutter,2.0
2019-09-30 12:35,Mon,wiener,1.0
2019-09-30 12:35,Mon,tiramisu croissant,1.0
2019-09-30 12:47,Mon,orange pound,1.0
2019-09-30 12:47,Mon,angbutter,1.0
2019-09-30 12:47,Mon,plain bread,1.0
2019-09-30 12:47,Mon,wiener,1.0
2019-09-30 13:03,Mon,angbutter,2.0
2019-09-30 13:03,Mon,croissant,2.0
2019-09-30 13:43,Mon,croissant,2.0
2019-09-30 13:43,Mon,orange pound,1.0
2019-09-30 13:43,Mon,angbutter,2.0
2019-09-30 13:43,Mon,tiramisu croissant,1.0
2019-09-30 15:17,Mon,vanila latte,1.0
2019-09-30 15:17,Mon,cacao deep,1.0
2019-09-30 15:17,Mon,americano,1.0
2019-09-30 16:04,Mon,plain bread,3.0
2019-09-30 16:04,Mon,croissant,1.0
2019-10-02 11:58,Wed,angbutter,1.0
2019-10-02 11:58,Wed,pandoro,1.0
2019-10-02 11:58,Wed,americano,1.0
2019-10-02 11:58,Wed,cacao deep,1.0
2019-10-02 12:35,Wed,tiramisu croissant,1.0
2019-10-02 12:35,Wed,vanila latte,1.0
2019-10-02 12:35,Wed,caffe latte,1.0
2019-10-02 14:16,Wed,plain bread,1.0
2019-10-02 14:16,Wed,vanila latte,1.0
2019-10-02 14:16,Wed,croissant,2.0
2019-10-02 14:18,Wed,pain au chocolat,2.0
2019-10-02 14:18,Wed,croissant,1.0
2019-10-02 14:18,Wed,plain bread,1.0
2019-10-02 15:57,Wed,plain bread,2.0
2019-10-02 15:57,Wed,jam,1.0
2019-10-02 15:57,Wed,orange pound,2.0
2019-10-02 15:57,Wed,wiener,2.0
2019-10-02 16:12,Wed,pain au chocolat,1.0
2019-10-02 16:12,Wed,croissant,1.0
2019-10-02 16:12,Wed,plain bread,1.0
2019-10-02 16:12,Wed,wiener,1.0
2019-10-03 11:07,Thur,angbutter,1.0
2019-10-03 11:07,Thur,wiener,1.0
2019-10-03 11:07,Thur,americano,1.0
2019-10-03 11:07,Thur,almond croissant,1.0
2019-10-03 11:20,Thur,americano,1.0
2019-10-03 11:20,Thur,pain au chocolat,1.0
2019-10-03 11:20,Thur,angbutter,1.0
2019-10-03 11:53,Thur,cacao deep,1.0
2019-10-03 11:53,Thur,jam,1.0
2019-10-03 11:53,Thur,wiener,1.0
2019-10-03 11:53,Thur,plain bread,1.0
2019-10-03 11:53,Thur,angbutter,1.0
2019-10-03 12:05,Thur,tiramisu croissant,1.0
2019-10-03 12:05,Thur,angbutter,2.0
2019-10-03 12:12,Thur,pain au chocolat,1.0
2019-10-03 12:12,Thur,plain bread,1.0
2019-10-03 12:12,Thur,cacao deep,1.0
2019-10-03 12:12,Thur,angbutter,1.0
2019-10-03 12:12,Thur,vanila latte,1.0
2019-10-03 12:17,Thur,angbutter,1.0
2019-10-03 12:17,Thur,plain bread,2.0
2019-10-03 12:17,Thur,jam,2.0
2019-10-03 12:17,Thur,orange pound,1.0
2019-10-03 12:17,Thur,vanila latte,1.0
2019-10-03 12:28,Thur,angbutter,1.0
2019-10-03 12:28,Thur,vanila latte,1.0
2019-10-03 12:28,Thur,pandoro,1.0
2019-10-03 12:54,Thur,angbutter,1.0
2019-10-03 12:54,Thur,wiener,2.0
2019-10-03 12:54,Thur,tiramisu croissant,1.0
2019-10-03 13:17,Thur,wiener,2.0
2019-10-03 13:17,Thur,vanila latte,1.0
2019-10-03 13:17,Thur,plain bread,1.0
2019-10-03 13:17,Thur,tiramisu croissant,2.0
2019-10-03 13:42,Thur,americano,1.0
2019-10-03 13:42,Thur,plain bread,1.0
2019-10-03 13:42,Thur,angbutter,1.0
2019-10-03 13:42,Thur,milk tea,1.0
2019-10-03 14:20,Thur,tiramisu croissant,1.0
2019-10-03 14:20,Thur,pain au chocolat,1.0
2019-10-03 14:20,Thur,angbutter,2.0
2019-10-03 14:25,Thur,angbutter,1.0
2019-10-03 14:25,Thur,croissant,2.0
2019-10-03 14:25,Thur,vanila latte,1.0
2019-10-03 14:25,Thur,pandoro,1.0
2019-10-03 14:34,Thur,lemon ade,1.0
2019-10-03 14:34,Thur,pain au chocolat,1.0
2019-10-03 14:34,Thur,angbutter,1.0
2019-10-03 14:44,Thur,gateau chocolat,1.0
2019-10-03 14:44,Thur,orange pound,1.0
2019-10-03 14:44,Thur,tiramisu croissant,1.0
2019-10-03 14:44,Thur,almond croissant,1.0
2019-10-03 14:50,Thur,angbutter,2.0
2019-10-03 14:50,Thur,plain bread,1.0
2019-10-03 14:50,Thur,tiramisu croissant,1.0
2019-10-03 14:50,Thur,angbutter,1.0
2019-10-03 14:50,Thur,gateau chocolat,1.0
2019-10-03 14:50,Thur,croissant,1.0
2019-10-03 14:50,Thur,pain au chocolat,1.0
2019-10-03 15:53,Thur,caffe latte,1.0
2019-10-03 15:53,Thur,pandoro,1.0
2019-10-03 15:53,Thur,americano,1.0
2019-10-04 12:29,Fri,angbutter,2.0
2019-10-04 12:29,Fri,pain au chocolat,1.0
2019-10-04 14:26,Fri,pandoro,2.0
2019-10-04 14:26,Fri,wiener,3.0
2019-10-04 14:26,Fri,angbutter,3.0
2019-10-05 11:03,Sat,orange pound,1.0
2019-10-05 11:03,Sat,angbutter,3.0
2019-10-05 12:39,Sat,croissant,1.0
2019-10-05 12:39,Sat,tiramisu croissant,2.0
2019-10-05 12:39,Sat,almond croissant,1.0
2019-10-05 12:39,Sat,angbutter,1.0
2019-10-05 12:39,Sat,pain au chocolat,1.0
2019-10-05 12:39,Sat,orange pound,1.0
2019-10-05 13:34,Sat,tiramisu croissant,1.0
2019-10-05 13:34,Sat,angbutter,1.0
2019-10-05 13:34,Sat,merinque cookies,1.0
2019-10-05 14:19,Sat,wiener,2.0
2019-10-05 14:19,Sat,angbutter,1.0
2019-10-05 14:19,Sat,cacao deep,1.0
2019-10-05 15:00,Sat,almond croissant,1.0
2019-10-05 15:00,Sat,caffe latte,1.0
2019-10-05 15:00,Sat,orange pound,1.0
2019-10-06 11:08,Sun,americano,1.0
2019-10-06 11:08,Sun,gateau chocolat,1.0
2019-10-06 11:08,Sun,croissant,1.0
2019-10-06 11:08,Sun,wiener,1.0
2019-10-06 11:25,Sun,angbutter,1.0
2019-10-06 11:25,Sun,jam,2.0
2019-10-06 11:25,Sun,orange pound,1.0
2019-10-06 11:25,Sun,plain bread,2.0
2019-10-06 11:58,Sun,croissant,1.0
2019-10-06 11:58,Sun,orange pound,1.0
2019-10-06 11:58,Sun,plain bread,1.0
2019-10-06 11:58,Sun,angbutter,1.0
2019-10-06 12:05,Sun,angbutter,1.0
2019-10-06 12:05,Sun,caffe latte,1.0
2019-10-06 12:05,Sun,cacao deep,1.0
